,index,role,opera,artist,date,CID,artist_popularity,spotify_id
187,19145,Riccardo,I Puritani,Mariusz Kwiecien,2014-05-10,['[Met Performance] 355483'],5,4FDu7nqjF1HhsTjxRThFUg
188,19084,Riccardo,I Puritani,Mariusz Kwiecien,2014-05-03,['[Met Performance] 355469'],5,4FDu7nqjF1HhsTjxRThFUg
189,19040,Riccardo,I Puritani,Mariusz Kwiecien,2014-04-29,['[Met Performance] 355466'],5,4FDu7nqjF1HhsTjxRThFUg
190,19026,Riccardo,I Puritani,Mariusz Kwiecien,2014-04-26,['[Met Performance] 355460'],5,4FDu7nqjF1HhsTjxRThFUg
191,16369,Eugene Onegin,Eugene Onegin,Mariusz Kwiecien,2013-10-19,['[Met Performance] 355076'],5,4FDu7nqjF1HhsTjxRThFUg
192,16289,Eugene Onegin,Eugene Onegin,Mariusz Kwiecien,2013-10-16,['[Met Performance] 355068'],5,4FDu7nqjF1HhsTjxRThFUg
193,16209,Eugene Onegin,Eugene Onegin,Mariusz Kwiecien,2013-10-12,['[Met Performance] 355059'],5,4FDu7nqjF1HhsTjxRThFUg
194,16172,Eugene Onegin,Eugene Onegin,Mariusz Kwiecien,2013-10-09,['[Met Performance] 355053'],5,4FDu7nqjF1HhsTjxRThFUg
195,16112,Eugene Onegin,Eugene Onegin,Mariusz Kwiecien,2013-10-05,['[Met Performance] 355042'],5,4FDu7nqjF1HhsTjxRThFUg
196,16038,Eugene Onegin,Eugene Onegin,Mariusz Kwiecien,2013-10-01,['[Met Performance] 355037'],5,4FDu7nqjF1HhsTjxRThFUg
197,15971,Eugene Onegin,Eugene Onegin,Mariusz Kwiecien,2013-09-26,['[Met Performance] 355025'],5,4FDu7nqjF1HhsTjxRThFUg
198,15953,Eugene Onegin,Eugene Onegin,Mariusz Kwiecien,2013-09-23,['[Met Performance] 355023'],5,4FDu7nqjF1HhsTjxRThFUg
199,14939,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2013-02-09,['[Met Performance] 354847'],5,4FDu7nqjF1HhsTjxRThFUg
200,14911,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2013-02-06,['[Met Performance] 354844'],5,4FDu7nqjF1HhsTjxRThFUg
201,14873,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2013-02-02,['[Met Performance] 354836'],5,4FDu7nqjF1HhsTjxRThFUg
202,14855,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2013-01-30,['[Met Performance] 354832'],5,4FDu7nqjF1HhsTjxRThFUg
203,13706,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-10-13,['[Met Performance] 354585'],5,4FDu7nqjF1HhsTjxRThFUg
204,13682,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-10-10,['[Met Performance] 354576'],5,4FDu7nqjF1HhsTjxRThFUg
205,13636,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-10-05,['[Met Performance] 354569'],5,4FDu7nqjF1HhsTjxRThFUg
206,13599,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-10-01,['[Met Performance] 354559'],5,4FDu7nqjF1HhsTjxRThFUg
207,13562,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-09-27,['[Met Performance] 354550'],5,4FDu7nqjF1HhsTjxRThFUg
208,13544,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-09-24,['[Met Performance] 354544'],5,4FDu7nqjF1HhsTjxRThFUg
209,12996,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-03-31,['[Met Performance] 354446'],5,4FDu7nqjF1HhsTjxRThFUg
210,12976,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-03-27,['[Met Performance] 354439'],5,4FDu7nqjF1HhsTjxRThFUg
211,12943,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-03-24,['[Met Performance] 354436'],5,4FDu7nqjF1HhsTjxRThFUg
212,12938,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-03-21,['[Met Performance] 354433'],5,4FDu7nqjF1HhsTjxRThFUg
213,12895,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-03-16,['[Met Performance] 354424'],5,4FDu7nqjF1HhsTjxRThFUg
214,12852,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-03-12,['[Met Performance] 354413'],5,4FDu7nqjF1HhsTjxRThFUg
215,12824,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-03-09,['[Met Performance] 354410'],5,4FDu7nqjF1HhsTjxRThFUg
216,12780,Belcore,L'Elisir d'Amore,Mariusz Kwiecien,2012-03-05,['[Met Performance] 354397'],5,4FDu7nqjF1HhsTjxRThFUg
217,11681,Don Giovanni,Don Giovanni,Mariusz Kwiecien,2011-11-11,['[Met Performance] 354151'],5,4FDu7nqjF1HhsTjxRThFUg
218,11656,Don Giovanni,Don Giovanni,Mariusz Kwiecien,2011-11-07,['[Met Performance] 354144'],5,4FDu7nqjF1HhsTjxRThFUg
219,11622,Don Giovanni,Don Giovanni,Mariusz Kwiecien,2011-11-03,['[Met Performance] 354134'],5,4FDu7nqjF1HhsTjxRThFUg
220,11597,Don Giovanni,Don Giovanni,Mariusz Kwiecien,2011-10-31,['[Met Performance] 354125'],5,4FDu7nqjF1HhsTjxRThFUg
221,11580,Don Giovanni,Don Giovanni,Mariusz Kwiecien,2011-10-29,['[Met Performance] 354119'],5,4FDu7nqjF1HhsTjxRThFUg
222,11547,Don Giovanni,Don Giovanni,Mariusz Kwiecien,2011-10-25,['[Met Performance] 354115'],5,4FDu7nqjF1HhsTjxRThFUg
223,11324,Marcello,La Bohème,Mariusz Kwiecien,2011-06-19,['[Met Performance] 354027'],5,4FDu7nqjF1HhsTjxRThFUg
224,11294,Marcello,La Bohème,Mariusz Kwiecien,2011-06-17,['[Met Performance] 354024'],5,4FDu7nqjF1HhsTjxRThFUg
225,11250,Marcello,La Bohème,Mariusz Kwiecien,2011-06-11,['[Met Performance] 354019'],5,4FDu7nqjF1HhsTjxRThFUg
226,11213,Marcello,La Bohème,Mariusz Kwiecien,2011-06-08,['[Met Performance] 354016'],5,4FDu7nqjF1HhsTjxRThFUg
227,11183,Marcello,La Bohème,Mariusz Kwiecien,2011-06-04,['[Met Performance] 354001'],5,4FDu7nqjF1HhsTjxRThFUg
228,10189,Dr. Malatesta,Don Pasquale,Mariusz Kwiecien,2011-02-19,['[Met Performance] 353825'],5,4FDu7nqjF1HhsTjxRThFUg
229,10097,Dr. Malatesta,Don Pasquale,Mariusz Kwiecien,2011-02-11,['[Met Performance] 353804'],5,4FDu7nqjF1HhsTjxRThFUg
230,10073,Dr. Malatesta,Don Pasquale,Mariusz Kwiecien,2011-02-08,['[Met Performance] 353798'],5,4FDu7nqjF1HhsTjxRThFUg
231,10041,Dr. Malatesta,Don Pasquale,Mariusz Kwiecien,2011-02-04,['[Met Performance] 353790'],5,4FDu7nqjF1HhsTjxRThFUg
232,9044,Dr. Malatesta,Don Pasquale,Mariusz Kwiecien,2010-11-18,['[Met Performance] 353630'],5,4FDu7nqjF1HhsTjxRThFUg
233,9014,Dr. Malatesta,Don Pasquale,Mariusz Kwiecien,2010-11-13,['[Met Performance] 353625'],5,4FDu7nqjF1HhsTjxRThFUg
234,8984,Dr. Malatesta,Don Pasquale,Mariusz Kwiecien,2010-11-10,['[Met Performance] 353622'],5,4FDu7nqjF1HhsTjxRThFUg
235,8954,Dr. Malatesta,Don Pasquale,Mariusz Kwiecien,2010-11-06,['[Met Performance] 353619'],5,4FDu7nqjF1HhsTjxRThFUg
236,8918,Dr. Malatesta,Don Pasquale,Mariusz Kwiecien,2010-11-02,['[Met Performance] 353615'],5,4FDu7nqjF1HhsTjxRThFUg
237,8870,Dr. Malatesta,Don Pasquale,Mariusz Kwiecien,2010-10-29,['[Met Performance] 353607'],5,4FDu7nqjF1HhsTjxRThFUg
238,8205,Escamillo,Carmen,Mariusz Kwiecien,2010-04-28,['[Met Performance] 353518'],5,4FDu7nqjF1HhsTjxRThFUg
239,7148,Escamillo,Carmen,Mariusz Kwiecien,2010-02-05,['[Met Performance] 353350'],5,4FDu7nqjF1HhsTjxRThFUg
240,7113,Escamillo,Carmen,Mariusz Kwiecien,2010-02-01,['[Met Performance] 353339'],5,4FDu7nqjF1HhsTjxRThFUg
241,7096,Escamillo,Carmen,Mariusz Kwiecien,2010-01-30,['[Met Performance] 353337'],5,4FDu7nqjF1HhsTjxRThFUg
242,7064,Escamillo,Carmen,Mariusz Kwiecien,2010-01-27,['[Met Performance] 353331'],5,4FDu7nqjF1HhsTjxRThFUg
243,7010,Escamillo,Carmen,Mariusz Kwiecien,2010-01-21,['[Met Performance] 353318'],5,4FDu7nqjF1HhsTjxRThFUg
244,6899,Escamillo,Carmen,Mariusz Kwiecien,2010-01-12,['[Met Performance] 353295'],5,4FDu7nqjF1HhsTjxRThFUg
245,6841,Escamillo,Carmen,Mariusz Kwiecien,2010-01-08,['[Met Performance] 353291'],5,4FDu7nqjF1HhsTjxRThFUg
246,6790,Escamillo,Carmen,Mariusz Kwiecien,2010-01-05,['[Met Performance] 353279'],5,4FDu7nqjF1HhsTjxRThFUg
247,6709,Escamillo,Carmen,Mariusz Kwiecien,2009-12-31,['[Met Performance] 353274'],5,4FDu7nqjF1HhsTjxRThFUg
248,4298,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2009-02-07,['[Met Performance] 352857'],5,4FDu7nqjF1HhsTjxRThFUg
249,4252,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2009-02-03,['[Met Performance] 352848'],5,4FDu7nqjF1HhsTjxRThFUg
250,4209,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2009-01-29,['[Met Performance] 352838'],5,4FDu7nqjF1HhsTjxRThFUg
251,4186,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2009-01-26,['[Met Performance] 352830'],5,4FDu7nqjF1HhsTjxRThFUg
252,4115,Marcello,La Bohème,Mariusz Kwiecien,2009-01-10,['[Met Performance] 352812'],5,4FDu7nqjF1HhsTjxRThFUg
253,4065,Marcello,La Bohème,Mariusz Kwiecien,2009-01-06,['[Met Performance] 352805'],5,4FDu7nqjF1HhsTjxRThFUg
254,4027,Marcello,La Bohème,Mariusz Kwiecien,2009-01-03,['[Met Performance] 352798'],5,4FDu7nqjF1HhsTjxRThFUg
255,3914,Marcello,La Bohème,Mariusz Kwiecien,2008-12-29,['[Met Performance] 352782'],5,4FDu7nqjF1HhsTjxRThFUg
256,3872,Marcello,La Bohème,Mariusz Kwiecien,2008-12-26,['[Met Performance] 352778'],5,4FDu7nqjF1HhsTjxRThFUg
257,3852,Marcello,La Bohème,Mariusz Kwiecien,2008-12-22,['[Met Performance] 352768'],5,4FDu7nqjF1HhsTjxRThFUg
258,3793,Marcello,La Bohème,Mariusz Kwiecien,2008-12-18,['[Met Performance] 352758'],5,4FDu7nqjF1HhsTjxRThFUg
259,3763,Marcello,La Bohème,Mariusz Kwiecien,2008-12-15,['[Met Performance] 352749'],5,4FDu7nqjF1HhsTjxRThFUg
260,2233,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2008-03-13,['[Met Performance] 352418'],5,4FDu7nqjF1HhsTjxRThFUg
261,2184,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2008-03-08,['[Met Performance] 352406'],5,4FDu7nqjF1HhsTjxRThFUg
262,2153,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2008-03-05,['[Met Performance] 352401'],5,4FDu7nqjF1HhsTjxRThFUg
263,319,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2007-10-25,['[Met Performance] 352132'],5,4FDu7nqjF1HhsTjxRThFUg
264,273,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2007-10-20,['[Met Performance] 352121'],5,4FDu7nqjF1HhsTjxRThFUg
265,229,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2007-10-17,['[Met Performance] 352115'],5,4FDu7nqjF1HhsTjxRThFUg
266,198,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2007-10-13,['[Met Performance] 352106'],5,4FDu7nqjF1HhsTjxRThFUg
267,137,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2007-10-09,['[Met Performance] 352096'],5,4FDu7nqjF1HhsTjxRThFUg
268,48,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2007-10-01,['[Met Performance] 352075'],5,4FDu7nqjF1HhsTjxRThFUg
269,21,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2007-09-27,['[Met Performance] 352069'],5,4FDu7nqjF1HhsTjxRThFUg
270,2,Enrico,Lucia di Lammermoor,Mariusz Kwiecien,2007-09-24,['[Met Performance] 352065'],5,4FDu7nqjF1HhsTjxRThFUg
271,25038,Gesler,Guillaume Tell,John Relyea,2016-11-12,['[Met Performance] 356524'],23,68MNk4ZhbJj4ENIY5WRVpY
272,25008,Gesler,Guillaume Tell,John Relyea,2016-11-09,['[Met Performance] 356543'],23,68MNk4ZhbJj4ENIY5WRVpY
273,24983,Gesler,Guillaume Tell,John Relyea,2016-11-05,['[Met Performance] 356522'],23,68MNk4ZhbJj4ENIY5WRVpY
274,24940,Gesler,Guillaume Tell,John Relyea,2016-11-02,['[Met Performance] 356517'],23,68MNk4ZhbJj4ENIY5WRVpY
275,24904,Gesler,Guillaume Tell,John Relyea,2016-10-29,['[Met Performance] 356507'],23,68MNk4ZhbJj4ENIY5WRVpY
276,24861,Gesler,Guillaume Tell,John Relyea,2016-10-25,['[Met Performance] 356515'],23,68MNk4ZhbJj4ENIY5WRVpY
277,24821,Gesler,Guillaume Tell,John Relyea,2016-10-21,['[Met Performance] 356503'],23,68MNk4ZhbJj4ENIY5WRVpY
278,24792,Gesler,Guillaume Tell,John Relyea,2016-10-18,['[Met Performance] 356500'],23,68MNk4ZhbJj4ENIY5WRVpY
279,18157,Gnome,Rusalka,John Relyea,2014-02-15,['[Met Performance] 355312'],23,68MNk4ZhbJj4ENIY5WRVpY
280,18079,Gnome,Rusalka,John Relyea,2014-02-12,['[Met Performance] 355298'],23,68MNk4ZhbJj4ENIY5WRVpY
281,18020,Gnome,Rusalka,John Relyea,2014-02-08,['[Met Performance] 355295'],23,68MNk4ZhbJj4ENIY5WRVpY
282,17944,Gnome,Rusalka,John Relyea,2014-02-04,['[Met Performance] 355277'],23,68MNk4ZhbJj4ENIY5WRVpY
283,17850,Gnome,Rusalka,John Relyea,2014-01-27,['[Met Performance] 355271'],23,68MNk4ZhbJj4ENIY5WRVpY
284,17807,Gnome,Rusalka,John Relyea,2014-01-23,['[Met Performance] 355265'],23,68MNk4ZhbJj4ENIY5WRVpY
285,15541,Méphistophélès,Faust,John Relyea,2013-04-05,['[Met Performance] 354947'],23,68MNk4ZhbJj4ENIY5WRVpY
286,15509,Méphistophélès,Faust,John Relyea,2013-04-02,['[Met Performance] 354940'],23,68MNk4ZhbJj4ENIY5WRVpY
287,15480,Méphistophélès,Faust,John Relyea,2013-03-28,['[Met Performance] 354939'],23,68MNk4ZhbJj4ENIY5WRVpY
288,15451,Méphistophélès,Faust,John Relyea,2013-03-25,['[Met Performance] 354929'],23,68MNk4ZhbJj4ENIY5WRVpY
289,15406,Méphistophélès,Faust,John Relyea,2013-03-21,['[Met Performance] 354924'],23,68MNk4ZhbJj4ENIY5WRVpY
290,11326,Colline,La Bohème,John Relyea,2011-06-19,['[Met Performance] 354027'],23,68MNk4ZhbJj4ENIY5WRVpY
291,11296,Colline,La Bohème,John Relyea,2011-06-17,['[Met Performance] 354024'],23,68MNk4ZhbJj4ENIY5WRVpY
292,11252,Colline,La Bohème,John Relyea,2011-06-11,['[Met Performance] 354019'],23,68MNk4ZhbJj4ENIY5WRVpY
293,11215,Colline,La Bohème,John Relyea,2011-06-08,['[Met Performance] 354016'],23,68MNk4ZhbJj4ENIY5WRVpY
294,11185,Colline,La Bohème,John Relyea,2011-06-04,['[Met Performance] 354001'],23,68MNk4ZhbJj4ENIY5WRVpY
295,9276,Escamillo,Carmen,John Relyea,2010-12-09,['[Met Performance] 353674'],23,68MNk4ZhbJj4ENIY5WRVpY
296,9206,Escamillo,Carmen,John Relyea,2010-12-04,['[Met Performance] 353660'],23,68MNk4ZhbJj4ENIY5WRVpY
297,9160,Escamillo,Carmen,John Relyea,2010-11-30,['[Met Performance] 353652'],23,68MNk4ZhbJj4ENIY5WRVpY
298,9126,Escamillo,Carmen,John Relyea,2010-11-27,['[Met Performance] 353645'],23,68MNk4ZhbJj4ENIY5WRVpY
299,9098,Escamillo,Carmen,John Relyea,2010-11-24,['[Met Performance] 353643'],23,68MNk4ZhbJj4ENIY5WRVpY
300,9058,Escamillo,Carmen,John Relyea,2010-11-20,['[Met Performance] 353633'],23,68MNk4ZhbJj4ENIY5WRVpY
301,9028,Escamillo,Carmen,John Relyea,2010-11-16,['[Met Performance] 353628'],23,68MNk4ZhbJj4ENIY5WRVpY
302,8998,Escamillo,Carmen,John Relyea,2010-11-12,['[Met Performance] 353624'],23,68MNk4ZhbJj4ENIY5WRVpY
303,8968,Escamillo,Carmen,John Relyea,2010-11-08,['[Met Performance] 353621'],23,68MNk4ZhbJj4ENIY5WRVpY
304,8932,Escamillo,Carmen,John Relyea,2010-11-04,['[Met Performance] 353617'],23,68MNk4ZhbJj4ENIY5WRVpY
305,5486,Figaro,Le Nozze di Figaro,John Relyea,2009-10-09,['[Met Performance] 353108'],23,68MNk4ZhbJj4ENIY5WRVpY
306,5447,Figaro,Le Nozze di Figaro,John Relyea,2009-10-05,['[Met Performance] 353097'],23,68MNk4ZhbJj4ENIY5WRVpY
307,5408,Figaro,Le Nozze di Figaro,John Relyea,2009-10-01,['[Met Performance] 353089'],23,68MNk4ZhbJj4ENIY5WRVpY
308,5365,Figaro,Le Nozze di Figaro,John Relyea,2009-09-26,['[Met Performance] 353081'],23,68MNk4ZhbJj4ENIY5WRVpY
309,5300,Figaro,Le Nozze di Figaro,John Relyea,2009-09-22,['[Met Performance] 353075'],23,68MNk4ZhbJj4ENIY5WRVpY
310,5290,Alidoro,La Cenerentola,John Relyea,2009-05-09,['[Met Performance] 353056'],23,68MNk4ZhbJj4ENIY5WRVpY
311,5253,Alidoro,La Cenerentola,John Relyea,2009-05-06,['[Met Performance] 353053'],23,68MNk4ZhbJj4ENIY5WRVpY
312,5195,Alidoro,La Cenerentola,John Relyea,2009-05-01,['[Met Performance] 353041'],23,68MNk4ZhbJj4ENIY5WRVpY
313,17893,Gnome,Rusalka,John Relyea,2014-01-31,['[Met Performance] 355282'],23,68MNk4ZhbJj4ENIY5WRVpY
314,3644,Méphistophélès,La Damnation de Faust,John Relyea,2008-12-04,['[Met Performance] 352730'],23,68MNk4ZhbJj4ENIY5WRVpY
315,3587,Méphistophélès,La Damnation de Faust,John Relyea,2008-11-29,['[Met Performance] 352718'],23,68MNk4ZhbJj4ENIY5WRVpY
316,3574,Méphistophélès,La Damnation de Faust,John Relyea,2008-11-25,['[Met Performance] 352716'],23,68MNk4ZhbJj4ENIY5WRVpY
317,3536,Méphistophélès,La Damnation de Faust,John Relyea,2008-11-22,['[Met Performance] 352706'],23,68MNk4ZhbJj4ENIY5WRVpY
318,3487,Méphistophélès,La Damnation de Faust,John Relyea,2008-11-18,['[Met Performance] 352695'],23,68MNk4ZhbJj4ENIY5WRVpY
319,3456,Méphistophélès,La Damnation de Faust,John Relyea,2008-11-14,['[Met Performance] 352692'],23,68MNk4ZhbJj4ENIY5WRVpY
320,3417,Méphistophélès,La Damnation de Faust,John Relyea,2008-11-10,['[Met Performance] 352685'],23,68MNk4ZhbJj4ENIY5WRVpY
321,3389,Méphistophélès,La Damnation de Faust,John Relyea,2008-11-07,['[Met Performance] 352680'],23,68MNk4ZhbJj4ENIY5WRVpY
322,2234,Raimondo,Lucia di Lammermoor,John Relyea,2008-03-13,['[Met Performance] 352418'],23,68MNk4ZhbJj4ENIY5WRVpY
323,2185,Raimondo,Lucia di Lammermoor,John Relyea,2008-03-08,['[Met Performance] 352406'],23,68MNk4ZhbJj4ENIY5WRVpY
324,2154,Raimondo,Lucia di Lammermoor,John Relyea,2008-03-05,['[Met Performance] 352401'],23,68MNk4ZhbJj4ENIY5WRVpY
325,1688,Banquo,Macbeth,John Relyea,2008-01-15,['[Met Performance] 352300'],23,68MNk4ZhbJj4ENIY5WRVpY
326,1659,Banquo,Macbeth,John Relyea,2008-01-12,['[Met Performance] 352297'],23,68MNk4ZhbJj4ENIY5WRVpY
327,1627,Banquo,Macbeth,John Relyea,2008-01-09,['[Met Performance] 352294'],23,68MNk4ZhbJj4ENIY5WRVpY
328,1580,Banquo,Macbeth,John Relyea,2008-01-05,['[Met Performance] 352286'],23,68MNk4ZhbJj4ENIY5WRVpY
329,449,Banquo,Macbeth,John Relyea,2007-11-03,['[Met Performance] 352154'],23,68MNk4ZhbJj4ENIY5WRVpY
330,394,Banquo,Macbeth,John Relyea,2007-10-31,['[Met Performance] 352149'],23,68MNk4ZhbJj4ENIY5WRVpY
331,326,Banquo,Macbeth,John Relyea,2007-10-26,['[Met Performance] 352137'],23,68MNk4ZhbJj4ENIY5WRVpY
332,320,Raimondo,Lucia di Lammermoor,John Relyea,2007-10-25,['[Met Performance] 352132'],23,68MNk4ZhbJj4ENIY5WRVpY
333,280,Banquo,Macbeth,John Relyea,2007-10-22,['[Met Performance] 352126'],23,68MNk4ZhbJj4ENIY5WRVpY
334,274,Raimondo,Lucia di Lammermoor,John Relyea,2007-10-20,['[Met Performance] 352121'],23,68MNk4ZhbJj4ENIY5WRVpY
335,230,Raimondo,Lucia di Lammermoor,John Relyea,2007-10-17,['[Met Performance] 352115'],23,68MNk4ZhbJj4ENIY5WRVpY
336,199,Raimondo,Lucia di Lammermoor,John Relyea,2007-10-13,['[Met Performance] 352106'],23,68MNk4ZhbJj4ENIY5WRVpY
337,138,Raimondo,Lucia di Lammermoor,John Relyea,2007-10-09,['[Met Performance] 352096'],23,68MNk4ZhbJj4ENIY5WRVpY
338,90,Raimondo,Lucia di Lammermoor,John Relyea,2007-10-05,['[Met Performance] 352086'],23,68MNk4ZhbJj4ENIY5WRVpY
339,49,Raimondo,Lucia di Lammermoor,John Relyea,2007-10-01,['[Met Performance] 352075'],23,68MNk4ZhbJj4ENIY5WRVpY
340,22,Raimondo,Lucia di Lammermoor,John Relyea,2007-09-27,['[Met Performance] 352069'],23,68MNk4ZhbJj4ENIY5WRVpY
341,3,Raimondo,Lucia di Lammermoor,John Relyea,2007-09-24,['[Met Performance] 352065'],23,68MNk4ZhbJj4ENIY5WRVpY
342,4300,Normanno,Lucia di Lammermoor,Michael Myers,2009-02-07,['[Met Performance] 352857'],11,1Uyg2dIJwD6wxfPhf3PjER
343,4254,Normanno,Lucia di Lammermoor,Michael Myers,2009-02-03,['[Met Performance] 352848'],11,1Uyg2dIJwD6wxfPhf3PjER
344,4211,Normanno,Lucia di Lammermoor,Michael Myers,2009-01-29,['[Met Performance] 352838'],11,1Uyg2dIJwD6wxfPhf3PjER
345,4188,Normanno,Lucia di Lammermoor,Michael Myers,2009-01-26,['[Met Performance] 352830'],11,1Uyg2dIJwD6wxfPhf3PjER
346,2235,Normanno,Lucia di Lammermoor,Michael Myers,2008-03-13,['[Met Performance] 352418'],11,1Uyg2dIJwD6wxfPhf3PjER
347,2186,Normanno,Lucia di Lammermoor,Michael Myers,2008-03-08,['[Met Performance] 352406'],11,1Uyg2dIJwD6wxfPhf3PjER
348,2155,Normanno,Lucia di Lammermoor,Michael Myers,2008-03-05,['[Met Performance] 352401'],11,1Uyg2dIJwD6wxfPhf3PjER
349,668,Guard,Die Zauberflöte,Michael Myers,2007-11-20,['[Met Performance] 352189'],11,1Uyg2dIJwD6wxfPhf3PjER
350,628,Guard,Die Zauberflöte,Michael Myers,2007-11-17,['[Met Performance] 352183'],11,1Uyg2dIJwD6wxfPhf3PjER
351,577,Guard,Die Zauberflöte,Michael Myers,2007-11-13,['[Met Performance] 352175'],11,1Uyg2dIJwD6wxfPhf3PjER
352,526,Guard,Die Zauberflöte,Michael Myers,2007-11-09,['[Met Performance] 352167'],11,1Uyg2dIJwD6wxfPhf3PjER
353,508,Messenger,Aida,Michael Myers,2007-11-08,['[Met Performance] 352166'],11,1Uyg2dIJwD6wxfPhf3PjER
354,486,Guard,Die Zauberflöte,Michael Myers,2007-11-06,['[Met Performance] 352162'],11,1Uyg2dIJwD6wxfPhf3PjER
355,468,Messenger,Aida,Michael Myers,2007-11-05,['[Met Performance] 352160'],11,1Uyg2dIJwD6wxfPhf3PjER
356,434,Messenger,Aida,Michael Myers,2007-11-02,['[Met Performance] 352153'],11,1Uyg2dIJwD6wxfPhf3PjER
357,423,Guard,Die Zauberflöte,Michael Myers,2007-11-01,['[Met Performance] 352151'],11,1Uyg2dIJwD6wxfPhf3PjER
358,390,Messenger,Aida,Michael Myers,2007-10-30,['[Met Performance] 352143'],11,1Uyg2dIJwD6wxfPhf3PjER
359,379,Guard,Die Zauberflöte,Michael Myers,2007-10-29,['[Met Performance] 352142'],11,1Uyg2dIJwD6wxfPhf3PjER
360,345,Messenger,Aida,Michael Myers,2007-10-27,['[Met Performance] 352140'],11,1Uyg2dIJwD6wxfPhf3PjER
361,321,Normanno,Lucia di Lammermoor,Michael Myers,2007-10-25,['[Met Performance] 352132'],11,1Uyg2dIJwD6wxfPhf3PjER
362,315,Messenger,Aida,Michael Myers,2007-10-24,['[Met Performance] 352130'],11,1Uyg2dIJwD6wxfPhf3PjER
363,275,Normanno,Lucia di Lammermoor,Michael Myers,2007-10-20,['[Met Performance] 352121'],11,1Uyg2dIJwD6wxfPhf3PjER
364,269,Messenger,Aida,Michael Myers,2007-10-20,['[Met Performance] 352120'],11,1Uyg2dIJwD6wxfPhf3PjER
365,231,Normanno,Lucia di Lammermoor,Michael Myers,2007-10-17,['[Met Performance] 352115'],11,1Uyg2dIJwD6wxfPhf3PjER
366,225,Messenger,Aida,Michael Myers,2007-10-16,['[Met Performance] 352112'],11,1Uyg2dIJwD6wxfPhf3PjER
367,200,Normanno,Lucia di Lammermoor,Michael Myers,2007-10-13,['[Met Performance] 352106'],11,1Uyg2dIJwD6wxfPhf3PjER
368,139,Normanno,Lucia di Lammermoor,Michael Myers,2007-10-09,['[Met Performance] 352096'],11,1Uyg2dIJwD6wxfPhf3PjER
369,91,Normanno,Lucia di Lammermoor,Michael Myers,2007-10-05,['[Met Performance] 352086'],11,1Uyg2dIJwD6wxfPhf3PjER
370,84,Messenger,Aida,Michael Myers,2007-10-04,['[Met Performance] 352084'],11,1Uyg2dIJwD6wxfPhf3PjER
371,50,Normanno,Lucia di Lammermoor,Michael Myers,2007-10-01,['[Met Performance] 352075'],11,1Uyg2dIJwD6wxfPhf3PjER
372,32,Messenger,Aida,Michael Myers,2007-09-29,['[Met Performance] 352071'],11,1Uyg2dIJwD6wxfPhf3PjER
373,23,Normanno,Lucia di Lammermoor,Michael Myers,2007-09-27,['[Met Performance] 352069'],11,1Uyg2dIJwD6wxfPhf3PjER
374,4,Normanno,Lucia di Lammermoor,Michael Myers,2007-09-24,['[Met Performance] 352065'],11,1Uyg2dIJwD6wxfPhf3PjER
375,26485,Roméo,Roméo et Juliette,Stephen Costello,2017-03-18,['[Met Performance] 356664'],3,3YPkNg9mW3yAERax2DaLEd
376,26438,Roméo,Roméo et Juliette,Stephen Costello,2017-03-15,['[Met Performance] 356660'],3,3YPkNg9mW3yAERax2DaLEd
377,26401,Roméo,Roméo et Juliette,Stephen Costello,2017-03-11,['[Met Performance] 356657'],3,3YPkNg9mW3yAERax2DaLEd
378,26349,Roméo,Roméo et Juliette,Stephen Costello,2017-03-08,['[Met Performance] 356653'],3,3YPkNg9mW3yAERax2DaLEd
